from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Left,Right,523177.512176,523177.512176,0.0
Right,Right,523177.512176,523178.148883,0.636707000026945
Right,Right,523178.148883,523178.282926,0.13404299999820068
Right,Left,523178.282926,523178.282926,0.0
Left,Left,523178.282926,523178.282926,0.0
Left,Right,523178.282926,523178.41697,0.13404400000581518
Right,Left,523178.41697,523178.41697,0.0
Left,Right,523178.41697,523178.886122,0.4691519999760203
Right,Right,523178.886122,523179.087187,0.2010650000302121
Right,Mid,523179.087187,523179.757404,0.6702169999480247
Mid,Right,523179.757404,523181.566991,1.8095870000543073
Right,Right,523181.566991,523181.667523,0.10053199995309114
Right,Right,523181.667523,523182.170186,0.5026630000211298
Right,Right,523182.170186,523182.404762,0.23457600001711398
Right,Right,523182.404762,523182.505295,0.10053299996070564
Right,Right,523182.505295,523182.806892,0.3015970000415109
Right,Left,523182.806892,523182.806892,0.0
Left,Right,523182.806892,523182.940936,0.13404400000581518
Right,Right,523182.940936,523183.544131,0.603194999974221
Right,Right,523183.544131,523183.912751,0.36862000002292916
Right,Mid,523183.912751,523184.683501,0.770749999966938
Mid,Right,523184.683501,523184.918077,0.23457600001711398
Right,Right,523184.918077,523185.018609,0.1005320000112988
Right,Right,523185.018609,523185.152653,0.13404400000581518
Right,Right,523185.152653,523185.588294,0.4356409999891184
Right,Right,523185.588294,523185.688826,0.1005320000112988
Right,Left,523185.688826,523185.82287,0.13404399994760752
Left,Mid,523185.82287,523186.325533,0.5026630000211298
Mid,Right,523186.325533,523186.794685,0.4691519999760203
Right,Mid,523186.794685,523187.263837,0.46915200003422797
Mid,Mid,523187.263837,523187.39788,0.13404299999820068
